#doc,name,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion
5035,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_4663.txt,28,0.0476190476,25,0.0476190476,22,0.0476190476,14,0.0476190476,10,0.0476190476,6,0.0476190476,29,0.0297619048,27,0.0297619048,26,0.0297619048,24,0.0297619048,23,0.0297619048,21,0.0297619048,20,0.0297619048,19,0.0297619048,18,0.0297619048,17,0.0297619048,16,0.0297619048,15,0.0297619048,13,0.0297619048,12,0.0297619048,11,0.0297619048,9,0.0297619048,8,0.0297619048,7,0.0297619048,5,0.0297619048,4,0.0297619048,3,0.0297619048,2,0.0297619048,1,0.0297619048,0,0.0297619048
5414,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_2073.txt,28,0.0476190476,19,0.0476190476,16,0.0476190476,14,0.0476190476,6,0.0476190476,5,0.0476190476,29,0.0297619048,27,0.0297619048,26,0.0297619048,25,0.0297619048,24,0.0297619048,23,0.0297619048,22,0.0297619048,21,0.0297619048,20,0.0297619048,18,0.0297619048,17,0.0297619048,15,0.0297619048,13,0.0297619048,12,0.0297619048,11,0.0297619048,10,0.0297619048,9,0.0297619048,8,0.0297619048,7,0.0297619048,4,0.0297619048,3,0.0297619048,2,0.0297619048,1,0.0297619048,0,0.0297619048
5506,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_3100.txt,28,0.0476190476,27,0.0476190476,25,0.0476190476,22,0.0476190476,4,0.0476190476,0,0.0476190476,29,0.0297619048,26,0.0297619048,24,0.0297619048,23,0.0297619048,21,0.0297619048,20,0.0297619048,19,0.0297619048,18,0.0297619048,17,0.0297619048,16,0.0297619048,15,0.0297619048,14,0.0297619048,13,0.0297619048,12,0.0297619048,11,0.0297619048,10,0.0297619048,9,0.0297619048,8,0.0297619048,7,0.0297619048,6,0.0297619048,5,0.0297619048,3,0.0297619048,2,0.0297619048,1,0.0297619048
5618,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_3907.txt,28,0.0476190476,21,0.0476190476,14,0.0476190476,12,0.0476190476,10,0.0476190476,0,0.0476190476,29,0.0297619048,27,0.0297619048,26,0.0297619048,25,0.0297619048,24,0.0297619048,23,0.0297619048,22,0.0297619048,20,0.0297619048,19,0.0297619048,18,0.0297619048,17,0.0297619048,16,0.0297619048,15,0.0297619048,13,0.0297619048,11,0.0297619048,9,0.0297619048,8,0.0297619048,7,0.0297619048,6,0.0297619048,5,0.0297619048,4,0.0297619048,3,0.0297619048,2,0.0297619048,1,0.0297619048
5641,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_1438.txt,28,0.0476190476,15,0.0476190476,12,0.0476190476,11,0.0476190476,4,0.0476190476,0,0.0476190476,29,0.0297619048,27,0.0297619048,26,0.0297619048,25,0.0297619048,24,0.0297619048,23,0.0297619048,22,0.0297619048,21,0.0297619048,20,0.0297619048,19,0.0297619048,18,0.0297619048,17,0.0297619048,16,0.0297619048,14,0.0297619048,13,0.0297619048,10,0.0297619048,9,0.0297619048,8,0.0297619048,7,0.0297619048,6,0.0297619048,5,0.0297619048,3,0.0297619048,2,0.0297619048,1,0.0297619048
5675,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_6024.txt,28,0.0476190476,19,0.0476190476,16,0.0476190476,8,0.0476190476,7,0.0476190476,4,0.0476190476,29,0.0297619048,27,0.0297619048,26,0.0297619048,25,0.0297619048,24,0.0297619048,23,0.0297619048,22,0.0297619048,21,0.0297619048,20,0.0297619048,18,0.0297619048,17,0.0297619048,15,0.0297619048,14,0.0297619048,13,0.0297619048,12,0.0297619048,11,0.0297619048,10,0.0297619048,9,0.0297619048,6,0.0297619048,5,0.0297619048,3,0.0297619048,2,0.0297619048,1,0.0297619048,0,0.0297619048
5896,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_441.txt,28,0.0476190476,27,0.0476190476,18,0.0476190476,11,0.0476190476,5,0.0476190476,2,0.0476190476,29,0.0297619048,26,0.0297619048,25,0.0297619048,24,0.0297619048,23,0.0297619048,22,0.0297619048,21,0.0297619048,20,0.0297619048,19,0.0297619048,17,0.0297619048,16,0.0297619048,15,0.0297619048,14,0.0297619048,13,0.0297619048,12,0.0297619048,10,0.0297619048,9,0.0297619048,8,0.0297619048,7,0.0297619048,6,0.0297619048,4,0.0297619048,3,0.0297619048,1,0.0297619048,0,0.0297619048
6167,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_1491.txt,28,0.0476190476,20,0.0476190476,16,0.0476190476,15,0.0476190476,9,0.0476190476,6,0.0476190476,29,0.0297619048,27,0.0297619048,26,0.0297619048,25,0.0297619048,24,0.0297619048,23,0.0297619048,22,0.0297619048,21,0.0297619048,19,0.0297619048,18,0.0297619048,17,0.0297619048,14,0.0297619048,13,0.0297619048,12,0.0297619048,11,0.0297619048,10,0.0297619048,8,0.0297619048,7,0.0297619048,5,0.0297619048,4,0.0297619048,3,0.0297619048,2,0.0297619048,1,0.0297619048,0,0.0297619048
6276,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_3328.txt,28,0.0476190476,22,0.0476190476,21,0.0476190476,19,0.0476190476,15,0.0476190476,1,0.0476190476,29,0.0297619048,27,0.0297619048,26,0.0297619048,25,0.0297619048,24,0.0297619048,23,0.0297619048,20,0.0297619048,18,0.0297619048,17,0.0297619048,16,0.0297619048,14,0.0297619048,13,0.0297619048,12,0.0297619048,11,0.0297619048,10,0.0297619048,9,0.0297619048,8,0.0297619048,7,0.0297619048,6,0.0297619048,5,0.0297619048,4,0.0297619048,3,0.0297619048,2,0.0297619048,0,0.0297619048
6792,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_1224.txt,28,0.0476190476,23,0.0476190476,15,0.0476190476,10,0.0476190476,4,0.0476190476,3,0.0476190476,29,0.0297619048,27,0.0297619048,26,0.0297619048,25,0.0297619048,24,0.0297619048,22,0.0297619048,21,0.0297619048,20,0.0297619048,19,0.0297619048,18,0.0297619048,17,0.0297619048,16,0.0297619048,14,0.0297619048,13,0.0297619048,12,0.0297619048,11,0.0297619048,9,0.0297619048,8,0.0297619048,7,0.0297619048,6,0.0297619048,5,0.0297619048,2,0.0297619048,1,0.0297619048,0,0.0297619048
360,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_2270.txt,28,0.0467836257,23,0.0467836257,22,0.0467836257,21,0.0467836257,18,0.0467836257,11,0.0467836257,0,0.0467836257,29,0.0292397661,27,0.0292397661,26,0.0292397661,25,0.0292397661,24,0.0292397661,20,0.0292397661,19,0.0292397661,17,0.0292397661,16,0.0292397661,15,0.0292397661,14,0.0292397661,13,0.0292397661,12,0.0292397661,10,0.0292397661,9,0.0292397661,8,0.0292397661,7,0.0292397661,6,0.0292397661,5,0.0292397661,4,0.0292397661,3,0.0292397661,2,0.0292397661,1,0.0292397661
744,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_6001.txt,28,0.0467836257,24,0.0467836257,23,0.0467836257,22,0.0467836257,10,0.0467836257,6,0.0467836257,1,0.0467836257,29,0.0292397661,27,0.0292397661,26,0.0292397661,25,0.0292397661,21,0.0292397661,20,0.0292397661,19,0.0292397661,18,0.0292397661,17,0.0292397661,16,0.0292397661,15,0.0292397661,14,0.0292397661,13,0.0292397661,12,0.0292397661,11,0.0292397661,9,0.0292397661,8,0.0292397661,7,0.0292397661,5,0.0292397661,4,0.0292397661,3,0.0292397661,2,0.0292397661,0,0.0292397661
936,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_1359.txt,28,0.0467836257,27,0.0467836257,19,0.0467836257,15,0.0467836257,12,0.0467836257,5,0.0467836257,4,0.0467836257,29,0.0292397661,26,0.0292397661,25,0.0292397661,24,0.0292397661,23,0.0292397661,22,0.0292397661,21,0.0292397661,20,0.0292397661,18,0.0292397661,17,0.0292397661,16,0.0292397661,14,0.0292397661,13,0.0292397661,11,0.0292397661,10,0.0292397661,9,0.0292397661,8,0.0292397661,7,0.0292397661,6,0.0292397661,3,0.0292397661,2,0.0292397661,1,0.0292397661,0,0.0292397661
950,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_4419.txt,28,0.0467836257,27,0.0467836257,26,0.0467836257,21,0.0467836257,20,0.0467836257,16,0.0467836257,0,0.0467836257,29,0.0292397661,25,0.0292397661,24,0.0292397661,23,0.0292397661,22,0.0292397661,19,0.0292397661,18,0.0292397661,17,0.0292397661,15,0.0292397661,14,0.0292397661,13,0.0292397661,12,0.0292397661,11,0.0292397661,10,0.0292397661,9,0.0292397661,8,0.0292397661,7,0.0292397661,6,0.0292397661,5,0.0292397661,4,0.0292397661,3,0.0292397661,2,0.0292397661,1,0.0292397661
975,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_893.txt,28,0.0467836257,18,0.0467836257,17,0.0467836257,11,0.0467836257,9,0.0467836257,5,0.0467836257,3,0.0467836257,29,0.0292397661,27,0.0292397661,26,0.0292397661,25,0.0292397661,24,0.0292397661,23,0.0292397661,22,0.0292397661,21,0.0292397661,20,0.0292397661,19,0.0292397661,16,0.0292397661,15,0.0292397661,14,0.0292397661,13,0.0292397661,12,0.0292397661,10,0.0292397661,8,0.0292397661,7,0.0292397661,6,0.0292397661,4,0.0292397661,2,0.0292397661,1,0.0292397661,0,0.0292397661
982,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_1667.txt,28,0.0467836257,24,0.0467836257,21,0.0467836257,13,0.0467836257,9,0.0467836257,4,0.0467836257,3,0.0467836257,29,0.0292397661,27,0.0292397661,26,0.0292397661,25,0.0292397661,23,0.0292397661,22,0.0292397661,20,0.0292397661,19,0.0292397661,18,0.0292397661,17,0.0292397661,16,0.0292397661,15,0.0292397661,14,0.0292397661,12,0.0292397661,11,0.0292397661,10,0.0292397661,8,0.0292397661,7,0.0292397661,6,0.0292397661,5,0.0292397661,2,0.0292397661,1,0.0292397661,0,0.0292397661
1419,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_6487.txt,28,0.0467836257,26,0.0467836257,18,0.0467836257,9,0.0467836257,7,0.0467836257,5,0.0467836257,2,0.0467836257,29,0.0292397661,27,0.0292397661,25,0.0292397661,24,0.0292397661,23,0.0292397661,22,0.0292397661,21,0.0292397661,20,0.0292397661,19,0.0292397661,17,0.0292397661,16,0.0292397661,15,0.0292397661,14,0.0292397661,13,0.0292397661,12,0.0292397661,11,0.0292397661,10,0.0292397661,8,0.0292397661,6,0.0292397661,4,0.0292397661,3,0.0292397661,1,0.0292397661,0,0.0292397661
1467,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_5759.txt,28,0.0467836257,24,0.0467836257,20,0.0467836257,16,0.0467836257,15,0.0467836257,14,0.0467836257,4,0.0467836257,29,0.0292397661,27,0.0292397661,26,0.0292397661,25,0.0292397661,23,0.0292397661,22,0.0292397661,21,0.0292397661,19,0.0292397661,18,0.0292397661,17,0.0292397661,13,0.0292397661,12,0.0292397661,11,0.0292397661,10,0.0292397661,9,0.0292397661,8,0.0292397661,7,0.0292397661,6,0.0292397661,5,0.0292397661,3,0.0292397661,2,0.0292397661,1,0.0292397661,0,0.0292397661
1888,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_1374.txt,28,0.0467836257,23,0.0467836257,21,0.0467836257,20,0.0467836257,19,0.0467836257,16,0.0467836257,0,0.0467836257,29,0.0292397661,27,0.0292397661,26,0.0292397661,25,0.0292397661,24,0.0292397661,22,0.0292397661,18,0.0292397661,17,0.0292397661,15,0.0292397661,14,0.0292397661,13,0.0292397661,12,0.0292397661,11,0.0292397661,10,0.0292397661,9,0.0292397661,8,0.0292397661,7,0.0292397661,6,0.0292397661,5,0.0292397661,4,0.0292397661,3,0.0292397661,2,0.0292397661,1,0.0292397661
2316,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_1906.txt,28,0.0467836257,24,0.0467836257,17,0.0467836257,13,0.0467836257,12,0.0467836257,10,0.0467836257,6,0.0467836257,29,0.0292397661,27,0.0292397661,26,0.0292397661,25,0.0292397661,23,0.0292397661,22,0.0292397661,21,0.0292397661,20,0.0292397661,19,0.0292397661,18,0.0292397661,16,0.0292397661,15,0.0292397661,14,0.0292397661,11,0.0292397661,9,0.0292397661,8,0.0292397661,7,0.0292397661,5,0.0292397661,4,0.0292397661,3,0.0292397661,2,0.0292397661,1,0.0292397661,0,0.0292397661
4861,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_5222.txt,28,0.0467836257,25,0.0467836257,23,0.0467836257,17,0.0467836257,12,0.0467836257,9,0.0467836257,6,0.0467836257,29,0.0292397661,27,0.0292397661,26,0.0292397661,24,0.0292397661,22,0.0292397661,21,0.0292397661,20,0.0292397661,19,0.0292397661,18,0.0292397661,16,0.0292397661,15,0.0292397661,14,0.0292397661,13,0.0292397661,11,0.0292397661,10,0.0292397661,8,0.0292397661,7,0.0292397661,5,0.0292397661,4,0.0292397661,3,0.0292397661,2,0.0292397661,1,0.0292397661,0,0.0292397661
4983,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_6346.txt,28,0.0467836257,26,0.0467836257,24,0.0467836257,13,0.0467836257,5,0.0467836257,2,0.0467836257,0,0.0467836257,29,0.0292397661,27,0.0292397661,25,0.0292397661,23,0.0292397661,22,0.0292397661,21,0.0292397661,20,0.0292397661,19,0.0292397661,18,0.0292397661,17,0.0292397661,16,0.0292397661,15,0.0292397661,14,0.0292397661,12,0.0292397661,11,0.0292397661,10,0.0292397661,9,0.0292397661,8,0.0292397661,7,0.0292397661,6,0.0292397661,4,0.0292397661,3,0.0292397661,1,0.0292397661
5300,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_557.txt,28,0.0467836257,27,0.0467836257,22,0.0467836257,10,0.0467836257,9,0.0467836257,2,0.0467836257,1,0.0467836257,29,0.0292397661,26,0.0292397661,25,0.0292397661,24,0.0292397661,23,0.0292397661,21,0.0292397661,20,0.0292397661,19,0.0292397661,18,0.0292397661,17,0.0292397661,16,0.0292397661,15,0.0292397661,14,0.0292397661,13,0.0292397661,12,0.0292397661,11,0.0292397661,8,0.0292397661,7,0.0292397661,6,0.0292397661,5,0.0292397661,4,0.0292397661,3,0.0292397661,0,0.0292397661
5668,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_1958.txt,28,0.0467836257,23,0.0467836257,21,0.0467836257,19,0.0467836257,16,0.0467836257,6,0.0467836257,0,0.0467836257,29,0.0292397661,27,0.0292397661,26,0.0292397661,25,0.0292397661,24,0.0292397661,22,0.0292397661,20,0.0292397661,18,0.0292397661,17,0.0292397661,15,0.0292397661,14,0.0292397661,13,0.0292397661,12,0.0292397661,11,0.0292397661,10,0.0292397661,9,0.0292397661,8,0.0292397661,7,0.0292397661,5,0.0292397661,4,0.0292397661,3,0.0292397661,2,0.0292397661,1,0.0292397661
5893,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_3122.txt,28,0.0467836257,22,0.0467836257,13,0.0467836257,11,0.0467836257,8,0.0467836257,6,0.0467836257,2,0.0467836257,29,0.0292397661,27,0.0292397661,26,0.0292397661,25,0.0292397661,24,0.0292397661,23,0.0292397661,21,0.0292397661,20,0.0292397661,19,0.0292397661,18,0.0292397661,17,0.0292397661,16,0.0292397661,15,0.0292397661,14,0.0292397661,12,0.0292397661,10,0.0292397661,9,0.0292397661,7,0.0292397661,5,0.0292397661,4,0.0292397661,3,0.0292397661,1,0.0292397661,0,0.0292397661
6197,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_25.txt,28,0.0467836257,27,0.0467836257,24,0.0467836257,22,0.0467836257,17,0.0467836257,5,0.0467836257,1,0.0467836257,29,0.0292397661,26,0.0292397661,25,0.0292397661,23,0.0292397661,21,0.0292397661,20,0.0292397661,19,0.0292397661,18,0.0292397661,16,0.0292397661,15,0.0292397661,14,0.0292397661,13,0.0292397661,12,0.0292397661,11,0.0292397661,10,0.0292397661,9,0.0292397661,8,0.0292397661,7,0.0292397661,6,0.0292397661,4,0.0292397661,3,0.0292397661,2,0.0292397661,0,0.0292397661
400,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_6621.txt,28,0.0459770115,26,0.0459770115,24,0.0459770115,20,0.0459770115,19,0.0459770115,14,0.0459770115,9,0.0459770115,7,0.0459770115,29,0.0287356322,27,0.0287356322,25,0.0287356322,23,0.0287356322,22,0.0287356322,21,0.0287356322,18,0.0287356322,17,0.0287356322,16,0.0287356322,15,0.0287356322,13,0.0287356322,12,0.0287356322,11,0.0287356322,10,0.0287356322,8,0.0287356322,6,0.0287356322,5,0.0287356322,4,0.0287356322,3,0.0287356322,2,0.0287356322,1,0.0287356322,0,0.0287356322
670,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_2361.txt,28,0.0459770115,21,0.0459770115,20,0.0459770115,19,0.0459770115,13,0.0459770115,9,0.0459770115,8,0.0459770115,6,0.0459770115,29,0.0287356322,27,0.0287356322,26,0.0287356322,25,0.0287356322,24,0.0287356322,23,0.0287356322,22,0.0287356322,18,0.0287356322,17,0.0287356322,16,0.0287356322,15,0.0287356322,14,0.0287356322,12,0.0287356322,11,0.0287356322,10,0.0287356322,7,0.0287356322,5,0.0287356322,4,0.0287356322,3,0.0287356322,2,0.0287356322,1,0.0287356322,0,0.0287356322
833,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_1409.txt,28,0.0459770115,24,0.0459770115,23,0.0459770115,21,0.0459770115,20,0.0459770115,11,0.0459770115,8,0.0459770115,4,0.0459770115,29,0.0287356322,27,0.0287356322,26,0.0287356322,25,0.0287356322,22,0.0287356322,19,0.0287356322,18,0.0287356322,17,0.0287356322,16,0.0287356322,15,0.0287356322,14,0.0287356322,13,0.0287356322,12,0.0287356322,10,0.0287356322,9,0.0287356322,7,0.0287356322,6,0.0287356322,5,0.0287356322,3,0.0287356322,2,0.0287356322,1,0.0287356322,0,0.0287356322
1550,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_1872.txt,28,0.0459770115,25,0.0459770115,15,0.0459770115,14,0.0459770115,11,0.0459770115,7,0.0459770115,6,0.0459770115,0,0.0459770115,29,0.0287356322,27,0.0287356322,26,0.0287356322,24,0.0287356322,23,0.0287356322,22,0.0287356322,21,0.0287356322,20,0.0287356322,19,0.0287356322,18,0.0287356322,17,0.0287356322,16,0.0287356322,13,0.0287356322,12,0.0287356322,10,0.0287356322,9,0.0287356322,8,0.0287356322,5,0.0287356322,4,0.0287356322,3,0.0287356322,2,0.0287356322,1,0.0287356322
1760,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_6745.txt,28,0.0459770115,21,0.0459770115,19,0.0459770115,17,0.0459770115,13,0.0459770115,11,0.0459770115,1,0.0459770115,0,0.0459770115,29,0.0287356322,27,0.0287356322,26,0.0287356322,25,0.0287356322,24,0.0287356322,23,0.0287356322,22,0.0287356322,20,0.0287356322,18,0.0287356322,16,0.0287356322,15,0.0287356322,14,0.0287356322,12,0.0287356322,10,0.0287356322,9,0.0287356322,8,0.0287356322,7,0.0287356322,6,0.0287356322,5,0.0287356322,4,0.0287356322,3,0.0287356322,2,0.0287356322
2014,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_3916.txt,28,0.0459770115,27,0.0459770115,24,0.0459770115,22,0.0459770115,16,0.0459770115,14,0.0459770115,13,0.0459770115,11,0.0459770115,29,0.0287356322,26,0.0287356322,25,0.0287356322,23,0.0287356322,21,0.0287356322,20,0.0287356322,19,0.0287356322,18,0.0287356322,17,0.0287356322,15,0.0287356322,12,0.0287356322,10,0.0287356322,9,0.0287356322,8,0.0287356322,7,0.0287356322,6,0.0287356322,5,0.0287356322,4,0.0287356322,3,0.0287356322,2,0.0287356322,1,0.0287356322,0,0.0287356322
2047,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_3020.txt,28,0.0459770115,25,0.0459770115,23,0.0459770115,13,0.0459770115,10,0.0459770115,9,0.0459770115,7,0.0459770115,2,0.0459770115,29,0.0287356322,27,0.0287356322,26,0.0287356322,24,0.0287356322,22,0.0287356322,21,0.0287356322,20,0.0287356322,19,0.0287356322,18,0.0287356322,17,0.0287356322,16,0.0287356322,15,0.0287356322,14,0.0287356322,12,0.0287356322,11,0.0287356322,8,0.0287356322,6,0.0287356322,5,0.0287356322,4,0.0287356322,3,0.0287356322,1,0.0287356322,0,0.0287356322
2728,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_6333.txt,28,0.0459770115,27,0.0459770115,25,0.0459770115,24,0.0459770115,19,0.0459770115,18,0.0459770115,8,0.0459770115,4,0.0459770115,29,0.0287356322,26,0.0287356322,23,0.0287356322,22,0.0287356322,21,0.0287356322,20,0.0287356322,17,0.0287356322,16,0.0287356322,15,0.0287356322,14,0.0287356322,13,0.0287356322,12,0.0287356322,11,0.0287356322,10,0.0287356322,9,0.0287356322,7,0.0287356322,6,0.0287356322,5,0.0287356322,3,0.0287356322,2,0.0287356322,1,0.0287356322,0,0.0287356322
3055,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_1192.txt,28,0.0459770115,26,0.0459770115,22,0.0459770115,17,0.0459770115,14,0.0459770115,11,0.0459770115,7,0.0459770115,2,0.0459770115,29,0.0287356322,27,0.0287356322,25,0.0287356322,24,0.0287356322,23,0.0287356322,21,0.0287356322,20,0.0287356322,19,0.0287356322,18,0.0287356322,16,0.0287356322,15,0.0287356322,13,0.0287356322,12,0.0287356322,10,0.0287356322,9,0.0287356322,8,0.0287356322,6,0.0287356322,5,0.0287356322,4,0.0287356322,3,0.0287356322,1,0.0287356322,0,0.0287356322
3173,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_1560.txt,28,0.0459770115,23,0.0459770115,15,0.0459770115,14,0.0459770115,9,0.0459770115,3,0.0459770115,1,0.0459770115,0,0.0459770115,29,0.0287356322,27,0.0287356322,26,0.0287356322,25,0.0287356322,24,0.0287356322,22,0.0287356322,21,0.0287356322,20,0.0287356322,19,0.0287356322,18,0.0287356322,17,0.0287356322,16,0.0287356322,13,0.0287356322,12,0.0287356322,11,0.0287356322,10,0.0287356322,8,0.0287356322,7,0.0287356322,6,0.0287356322,5,0.0287356322,4,0.0287356322,2,0.0287356322
3772,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_4784.txt,28,0.0459770115,25,0.0459770115,24,0.0459770115,21,0.0459770115,19,0.0459770115,16,0.0459770115,10,0.0459770115,5,0.0459770115,29,0.0287356322,27,0.0287356322,26,0.0287356322,23,0.0287356322,22,0.0287356322,20,0.0287356322,18,0.0287356322,17,0.0287356322,15,0.0287356322,14,0.0287356322,13,0.0287356322,12,0.0287356322,11,0.0287356322,9,0.0287356322,8,0.0287356322,7,0.0287356322,6,0.0287356322,4,0.0287356322,3,0.0287356322,2,0.0287356322,1,0.0287356322,0,0.0287356322
4535,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_4864.txt,28,0.0459770115,25,0.0459770115,24,0.0459770115,23,0.0459770115,6,0.0459770115,4,0.0459770115,3,0.0459770115,0,0.0459770115,29,0.0287356322,27,0.0287356322,26,0.0287356322,22,0.0287356322,21,0.0287356322,20,0.0287356322,19,0.0287356322,18,0.0287356322,17,0.0287356322,16,0.0287356322,15,0.0287356322,14,0.0287356322,13,0.0287356322,12,0.0287356322,11,0.0287356322,10,0.0287356322,9,0.0287356322,8,0.0287356322,7,0.0287356322,5,0.0287356322,2,0.0287356322,1,0.0287356322
